class,w,h,xc,yc,area
2,0.055,0.0583,0.4475,0.9692,0.0032064999999999997
2,0.0533,0.0567,0.5217,0.5617,0.00302211
3,0.0483,0.0717,0.9142,0.7342,0.00346311
2,0.0667,0.0567,0.665,0.3617,0.0037818899999999996
2,0.0633,0.06,0.66,0.6117,0.0037979999999999997
2,0.0683,0.0733,0.7092,0.1567,0.00500639
2,0.06,0.0517,0.75,0.8175,0.003102
1,0.0965,0.0532,0.7388,0.0449,0.0051338
1,0.0965,0.0566,0.5757,0.4293,0.0054619
5,0.0217,0.0633,0.5608,0.3017,0.00137361
5,0.08,0.0283,0.4733,0.5742,0.002264
5,0.075,0.03,0.3542,0.84,0.00225
2,0.0483,0.0583,0.3808,0.1575,0.00281589
2,0.06,0.0583,0.26,0.4242,0.003498
1,0.0417,0.0817,0.8142,0.0425,0.0034068899999999997
1,0.07,0.0533,0.835,0.2933,0.0037310000000000004
2,0.0617,0.0567,0.6625,0.085,0.00349839
1,0.0333,0.0633,0.3267,0.2417,0.00210789
0,0.055,0.0233,0.2225,0.4283,0.0012815
0,0.02,0.0517,0.26,0.8042,0.001034
2,0.0383,0.0333,0.5732,0.3927,0.0012753900000000002
2,0.0399,0.0433,0.7288,0.7171,0.00172767
3,0.04,0.0517,0.6683,0.9508,0.002068
2,0.0417,0.045,0.6475,0.5642,0.0018765
2,0.035,0.035,0.7375,0.1858,0.0012250000000000002
2,0.0383,0.0367,0.8608,0.2133,0.00140561
4,0.0667,0.045,0.6767,0.1642,0.0030015
4,0.075,0.045,0.4542,0.5542,0.003375
4,0.065,0.06,0.2342,0.3983,0.0039
4,0.0733,0.0583,0.8617,0.4808,0.00427339
2,0.0433,0.045,0.81,0.0608,0.0019485
2,0.0367,0.04,0.77,0.4133,0.0014680000000000001
1,0.0566,0.0283,0.8436,0.9742,0.00160178
1,0.0283,0.0549,0.1389,0.495,0.0015536699999999998
1,0.0383,0.0782,0.2288,0.713,0.0029950600000000003
3,0.0416,0.0566,0.7579,0.9218,0.00235456
3,0.0433,0.0399,0.2712,0.7155,0.00172767
3,0.0466,0.0349,0.5973,0.4285,0.0016263400000000002
5,0.12,0.03,0.6383,0.7067,0.0036
5,0.1283,0.03,0.3008,0.5267,0.003849
5,0.1333,0.04,0.5783,0.2667,0.005332
5,0.0617,0.035,0.2958,0.5125,0.0021595
5,0.0833,0.0367,0.4567,0.1017,0.0030571100000000005
5,0.0317,0.07,0.5725,0.2183,0.002219
5,0.0367,0.0617,0.0517,0.2175,0.0022643900000000002
3,0.0567,0.0683,0.4933,0.5408,0.00387261
3,0.0733,0.055,0.9183,0.0292,0.0040315
3,0.07,0.075,0.6867,0.8008,0.00525
3,0.0583,0.0767,0.8192,0.9267,0.00447161
4,0.0483,0.035,0.4475,0.0725,0.0016905000000000002
4,0.0367,0.0367,0.02,0.1767,0.0013468900000000003
4,0.0433,0.0567,0.305,0.7483,0.00245511
1,0.035,0.0683,0.7092,0.1175,0.0023905000000000003
1,0.0517,0.0333,0.3592,0.32,0.0017216100000000002
4,0.0367,0.0383,0.23,0.7442,0.00140561
4,0.0433,0.04,0.7733,0.9617,0.001732
4,0.0467,0.0417,0.7417,0.6025,0.00194739
4,0.0366,0.0399,0.6622,0.386,0.0014603399999999999
1,0.0932,0.0649,0.7621,0.8943,0.00604868
1,0.0715,0.0516,0.4484,0.8344,0.0036894
5,0.0982,0.0233,0.7629,0.2629,0.00228806
1,0.0633,0.0917,0.0433,0.2358,0.00580461
1,0.0533,0.0767,0.43,0.44,0.00408811
0,0.07,0.0383,0.09,0.8142,0.0026810000000000002
4,0.0333,0.0283,0.035,0.6242,0.0009423900000000001
4,0.0283,0.03,0.4158,0.915,0.0008489999999999999
4,0.04,0.0417,0.945,0.5742,0.001668
4,0.0317,0.0233,0.7958,0.1433,0.00073861
1,0.03,0.0732,0.4376,0.2346,0.002196
2,0.0533,0.0567,0.3233,0.0833,0.00302211
3,0.0632,0.0549,0.8353,0.3003,0.00346968
3,0.0582,0.0566,0.9559,0.6389,0.0032941199999999998
3,0.0782,0.0632,0.5483,0.3694,0.0049422400000000005
5,0.0883,0.035,0.3725,0.8908,0.0030905000000000004
5,0.0983,0.0317,0.8658,0.5675,0.00311611
0,0.0433,0.0333,0.3533,0.1167,0.0014418900000000001
0,0.045,0.0267,0.7892,0.7733,0.0012015
0,0.0333,0.0433,0.725,0.3017,0.0014418900000000001
0,0.0533,0.0317,0.7317,0.5475,0.00168961
0,0.0233,0.0483,0.8033,0.9275,0.0011253900000000002
0,0.025,0.04,0.3775,0.7517,0.001
2,0.0983,0.1083,0.6458,0.1925,0.01064589
2,0.025,0.03,0.1808,0.775,0.00075
2,0.035,0.0333,0.0642,0.89,0.0011655000000000003
2,0.035,0.04,0.6758,0.8933,0.0014000000000000002
2,0.0383,0.0383,0.8825,0.6025,0.00146689
0,0.065,0.0517,0.0492,0.5742,0.0033605
0,0.0783,0.04,0.3558,0.7433,0.003132
0,0.0533,0.0867,0.8333,0.4933,0.00462111
3,0.0466,0.0466,0.8719,0.2679,0.0021715600000000003
3,0.0449,0.0549,0.7463,0.3952,0.00246501
3,0.0466,0.0915,0.5524,0.2621,0.0042639
3,0.0666,0.0499,0.6772,0.1231,0.00332334
2,0.0783,0.0783,0.0408,0.1658,0.006130889999999999
1,0.0333,0.0683,0.31,0.4258,0.0022743900000000003
5,0.03,0.1131,0.6356,0.5108,0.003393
5,0.0266,0.1115,0.5957,0.4484,0.0029659
5,0.0832,0.025,0.3527,0.8577,0.00208
3,0.0682,0.0532,0.8378,0.7903,0.0036282399999999996
3,0.0333,0.0915,0.6057,0.8411,0.00304695
3,0.0416,0.1082,0.6048,0.3735,0.00450112
3,0.0799,0.0416,0.4243,0.3369,0.0033238399999999998
4,0.0267,0.0233,0.3983,0.2383,0.00062211
5,0.0317,0.0683,0.9658,0.2975,0.00216511
2,0.0483,0.05,0.0775,0.3017,0.0024150000000000005
1,0.0567,0.0317,0.2883,0.7058,0.00179739
1,0.0733,0.0317,0.2433,0.6258,0.0023236100000000003
0,0.0267,0.055,0.1167,0.6242,0.0014685000000000002
0,0.06,0.0267,0.7283,0.11,0.0016020000000000001
0,0.0517,0.025,0.6192,0.8442,0.0012925000000000002
0,0.0233,0.0433,0.4467,0.8467,0.00100889
4,0.03,0.0266,0.7438,0.9185,0.0007979999999999999
4,0.0316,0.0316,0.4983,0.6098,0.0009985600000000001
4,0.0266,0.0283,0.1714,0.4318,0.0007527799999999999
4,0.0266,0.03,0.376,0.9235,0.0007979999999999999
5,0.0715,0.0399,0.6431,0.8053,0.0028528499999999997
5,0.1015,0.0433,0.3752,0.4542,0.00439495
0,0.0667,0.0383,0.1633,0.5525,0.0025546099999999997
0,0.0367,0.0417,0.245,0.9775,0.0015303900000000002
0,0.0533,0.04,0.5417,0.61,0.002132
0,0.0633,0.0667,0.6967,0.2,0.004222109999999999
0,0.0499,0.0549,0.5807,0.4401,0.0027395099999999997
0,0.0549,0.0499,0.4368,0.1281,0.0027395099999999997
0,0.0433,0.0732,0.1514,0.1913,0.00316956
3,0.0467,0.035,0.0667,0.2408,0.0016345
4,0.0399,0.0399,0.4027,0.6572,0.0015920099999999998
4,0.0349,0.0399,0.1639,0.8319,0.00139251
0,0.0533,0.0483,0.7867,0.0858,0.00257439
0,0.0483,0.0533,0.4742,0.23,0.00257439
0,0.0717,0.0417,0.5375,0.5158,0.0029898900000000003
0,0.0567,0.0383,0.97,0.9392,0.00217161
0,0.0666,0.0416,0.4925,0.9742,0.00277056
0,0.0782,0.0433,0.1556,0.6339,0.00338606
2,0.045,0.0533,0.9192,0.1933,0.0023985
5,0.0667,0.0283,0.7033,0.2825,0.0018876099999999999
5,0.0567,0.025,0.95,0.4008,0.0014175000000000001
1,0.03,0.0433,0.4033,0.47,0.0012989999999999998
4,0.0266,0.025,0.7005,0.713,0.000665
5,0.0283,0.1083,0.2642,0.3108,0.00306489
5,0.0333,0.055,0.2433,0.5625,0.0018315000000000002
4,0.0316,0.0399,0.9426,0.6972,0.00126084
5,0.0783,0.0467,0.5925,0.535,0.00365661
5,0.0767,0.04,0.7417,0.8567,0.0030680000000000004
5,0.0817,0.045,0.8325,0.3558,0.0036764999999999996
5,0.0467,0.0267,0.88,0.985,0.00124689
4,0.03,0.0433,0.9235,0.183,0.0012989999999999998
4,0.0399,0.0266,0.7138,0.4975,0.0010613399999999998
3,0.0266,0.0316,0.015,0.4235,0.0008405600000000001
0,0.045,0.0667,0.3625,0.6467,0.0030015
0,0.035,0.0617,0.7042,0.6225,0.0021595
5,0.0483,0.0267,0.0458,0.8367,0.00128961
4,0.0217,0.035,0.7992,0.2208,0.0007595000000000001
3,0.0499,0.0449,0.8735,0.3469,0.0022405100000000002
3,0.0499,0.0882,0.5108,0.2587,0.00440118
3,0.0466,0.0433,0.8935,0.6173,0.00201778
3,0.0333,0.05,0.8067,0.5683,0.0016650000000000002
3,0.05,0.0467,0.4317,0.8317,0.002335
3,0.0633,0.0467,0.2083,0.105,0.0029561099999999996
3,0.0533,0.0517,0.2217,0.2425,0.0027556100000000004
3,0.0633,0.065,0.2167,0.4842,0.0041145
3,0.0733,0.0733,0.46,0.8183,0.005372890000000001
3,0.07,0.065,0.3867,0.5392,0.00455
2,0.035,0.0433,0.2292,0.77,0.0015155000000000001
0,0.0433,0.0567,0.9483,0.4317,0.00245511
3,0.0767,0.0483,0.1483,0.0258,0.0037046100000000005
3,0.1167,0.1,0.76,0.29,0.01167
5,0.0267,0.07,0.7017,0.315,0.0018690000000000002
5,0.0283,0.0767,0.7658,0.5233,0.00217061
5,0.0533,0.025,0.64,0.0458,0.0013325000000000001
5,0.0283,0.06,0.9042,0.5867,0.0016979999999999999
3,0.0817,0.0783,0.4458,0.6275,0.006397109999999999
3,0.08,0.0783,0.7033,0.2825,0.006264
3,0.0817,0.0783,0.8225,0.5092,0.006397109999999999
0,0.0466,0.0416,0.1631,0.4002,0.00193856
0,0.0566,0.0399,0.2063,0.7404,0.0022583399999999997
3,0.0449,0.0416,0.5599,0.7396,0.00186784
3,0.055,0.0683,0.0292,0.8158,0.0037565
0,0.05,0.0533,0.415,0.51,0.0026650000000000003
0,0.0417,0.035,0.2358,0.3392,0.0014595
0,0.0399,0.0433,0.8802,0.1797,0.00172767
0,0.03,0.0599,0.5308,0.7404,0.001797
0,0.0349,0.0682,0.1606,0.4684,0.00238018
0,0.0433,0.0466,0.0849,0.5341,0.00201778
5,0.1067,0.025,0.2983,0.0308,0.0026675
4,0.075,0.045,0.8792,0.8875,0.003375
4,0.065,0.06,0.6592,0.7317,0.0039
0,0.0333,0.0532,0.5424,0.7854,0.0017715600000000001
0,0.0549,0.0283,0.4784,0.1156,0.0015536699999999998
0,0.0316,0.0549,0.1855,0.1972,0.00173484
2,0.0717,0.0583,0.8858,0.0308,0.00418011
4,0.0682,0.0399,0.5216,0.7088,0.0027211799999999997
4,0.0466,0.0799,0.3444,0.4542,0.0037233400000000003
4,0.0616,0.0566,0.0324,0.3145,0.00348656
4,0.0316,0.0416,0.0175,0.9759,0.00131456
2,0.0667,0.0617,0.6367,0.0508,0.004115389999999999
2,0.0717,0.06,0.7575,0.5333,0.004301999999999999
3,0.0883,0.0733,0.2658,0.28,0.006472390000000001
3,0.0683,0.0817,0.3342,0.4858,0.005580109999999999
3,0.0865,0.0849,0.9268,0.3952,0.00734385
5,0.0633,0.0567,0.2867,0.6333,0.00358911
5,0.0317,0.08,0.8225,0.795,0.002536
5,0.05,0.0533,0.92,0.6483,0.0026650000000000003
0,0.0483,0.0366,0.485,0.8985,0.00176778
5,0.11,0.035,0.3367,0.0975,0.0038500000000000006
5,0.0283,0.0967,0.0158,0.07,0.0027366099999999996
5,0.0233,0.065,0.1483,0.5575,0.0015145000000000002
5,0.0917,0.0317,0.5142,0.2925,0.00290689
1,0.0267,0.055,0.6417,0.4875,0.0014685000000000002
4,0.0283,0.0266,0.6547,0.6822,0.0007527799999999999
4,0.025,0.0266,0.4135,0.6789,0.000665
0,0.05,0.0733,0.97,0.52,0.0036650000000000003
1,0.0783,0.0683,0.1792,0.5275,0.005347889999999999
1,0.0667,0.0517,0.4917,0.2142,0.00344839
1,0.0783,0.0417,0.7592,0.4792,0.00326511
2,0.0383,0.0466,0.1772,0.8253,0.0017847800000000001
2,0.0466,0.0483,0.6123,0.317,0.0022507800000000004
2,0.0449,0.0416,0.2188,0.1423,0.00186784
4,0.0367,0.0333,0.5483,0.5417,0.0012221100000000002
4,0.0417,0.0383,0.7208,0.9792,0.0015971100000000001
4,0.0367,0.0417,0.4133,0.6992,0.0015303900000000002
4,0.0316,0.0283,0.4351,0.9775,0.00089428
1,0.0349,0.0682,0.5799,0.6414,0.00238018
1,0.0383,0.0649,0.1739,0.9126,0.00248567
2,0.0383,0.0582,0.9775,0.4351,0.00222906
2,0.0532,0.0549,0.7171,0.3502,0.0029206799999999997
2,0.0715,0.0765,0.4484,0.0666,0.00546975
2,0.0549,0.0532,0.4118,0.2845,0.0029206799999999997
2,0.035,0.04,0.8308,0.0667,0.0014000000000000002
2,0.0367,0.0333,0.7,0.5467,0.0012221100000000002
4,0.0317,0.0367,0.8242,0.1417,0.00116339
0,0.0417,0.0583,0.4225,0.9675,0.0024311099999999998
4,0.0267,0.0317,0.4517,0.3142,0.00084639
5,0.0549,0.0333,0.7047,0.6589,0.00182817
5,0.0433,0.0333,0.975,0.8636,0.0014418900000000001
2,0.0399,0.0283,0.3444,0.6348,0.0011291699999999999
4,0.0433,0.0383,0.48,0.0242,0.00165839
4,0.0367,0.0433,0.8533,0.1217,0.0015891100000000001
4,0.0449,0.0399,0.6065,0.3278,0.00179151
1,0.075,0.0533,0.4208,0.1933,0.0039975
1,0.0517,0.0517,0.4658,0.4392,0.0026728900000000002
1,0.05,0.0867,0.475,0.7767,0.004335
3,0.0632,0.0666,0.8253,0.2995,0.004209120000000001
3,0.0715,0.0649,0.5416,0.3702,0.00464035
3,0.0749,0.0732,0.3669,0.802,0.005482679999999999
0,0.0317,0.0417,0.8842,0.3542,0.00132189
0,0.025,0.0433,0.2275,0.79,0.0010825
0,0.0417,0.0317,0.6992,0.7258,0.00132189
1,0.0467,0.0683,0.7167,0.0708,0.00318961
1,0.035,0.0717,0.9808,0.3808,0.0025095000000000004
0,0.0366,0.0349,0.0416,0.5532,0.00127734
0,0.0383,0.0383,0.4052,0.5283,0.00146689
2,0.0367,0.04,0.5183,0.13,0.0014680000000000001
2,0.0383,0.0467,0.8192,0.2683,0.00178861
2,0.0383,0.0433,0.3042,0.1833,0.00165839
1,0.0433,0.0499,0.7471,0.2146,0.00216067
1,0.0399,0.0832,0.2446,0.2263,0.0033196799999999998
3,0.0267,0.0367,0.2583,0.7283,0.0009798900000000002
4,0.0283,0.0267,0.3425,0.8783,0.00075561
5,0.0483,0.0316,0.9725,0.3686,0.0015262800000000003
5,0.0316,0.0732,0.7396,0.2246,0.00231312
5,0.0632,0.0383,0.2679,0.6647,0.0024205600000000004
0,0.0367,0.035,0.29,0.4475,0.0012845000000000003
4,0.025,0.0267,0.1558,0.1333,0.0006675000000000001
4,0.0233,0.0283,0.2867,0.2625,0.00065939
4,0.0333,0.0583,0.8733,0.1175,0.00194139
4,0.045,0.0567,0.1542,0.5483,0.0025515
4,0.035,0.0433,0.1775,0.9567,0.0015155000000000001
4,0.04,0.0417,0.45,0.8725,0.001668
4,0.035,0.0367,0.5925,0.695,0.0012845000000000003
5,0.035,0.07,0.2592,0.305,0.0024500000000000004
5,0.1,0.05,0.3883,0.1167,0.005000000000000001
5,0.0783,0.045,0.4642,0.4208,0.0035234999999999997
5,0.0417,0.0833,0.6408,0.8583,0.0034736100000000002
5,0.0865,0.0416,0.3927,0.4301,0.0035983999999999994
5,0.0749,0.03,0.0391,0.2646,0.002247
5,0.0383,0.0733,0.8958,0.4017,0.0028073900000000003
4,0.0516,0.0283,0.7196,0.9825,0.00146028
4,0.0449,0.0449,0.3153,0.52,0.0020160100000000004
5,0.03,0.055,0.5233,0.8092,0.00165
2,0.05,0.045,0.1983,0.3942,0.00225
1,0.0383,0.095,0.2842,0.3342,0.0036385000000000002
1,0.06,0.04,0.0533,0.445,0.0024
4,0.0267,0.035,0.3533,0.6942,0.0009345000000000001
4,0.0283,0.04,0.7592,0.9783,0.001132
1,0.0867,0.0433,0.6067,0.975,0.0037541099999999997
3,0.055,0.0483,0.9525,0.3358,0.0026565
4,0.0366,0.0433,0.4293,0.1181,0.00158478
4,0.0383,0.0499,0.1406,0.2879,0.00191117
4,0.0499,0.0349,0.3245,0.1656,0.00174151
5,0.03,0.0532,0.2097,0.5507,0.0015959999999999998
4,0.0283,0.0266,0.48,0.7637,0.0007527799999999999
4,0.0433,0.0333,0.4176,0.2013,0.0014418900000000001
4,0.0333,0.045,0.7667,0.3642,0.0014985
4,0.04,0.0433,0.8333,0.1933,0.001732
1,0.0467,0.0283,0.5183,0.0592,0.00132161
0,0.03,0.0483,0.5341,0.2388,0.001449
0,0.0399,0.0383,0.1947,0.3103,0.00152817
2,0.04,0.0367,0.6683,0.185,0.0014680000000000001
2,0.0417,0.0333,0.1892,0.4567,0.0013886100000000002
2,0.03,0.04,0.8283,0.595,0.0012
0,0.0333,0.0567,0.9583,0.5083,0.0018881100000000001
0,0.0567,0.0317,0.5783,0.6392,0.00179739
1,0.0683,0.0367,0.5475,0.02,0.0025066100000000003
1,0.0333,0.0633,0.375,0.75,0.00210789
1,0.055,0.035,0.0292,0.3625,0.0019250000000000003
1,0.0417,0.0617,0.8392,0.5358,0.00257289
1,0.0383,0.0317,0.5442,0.7308,0.00121411
1,0.045,0.0883,0.3075,0.3942,0.0039735
1,0.035,0.085,0.7475,0.3208,0.0029750000000000006
2,0.0632,0.0499,0.1764,0.3827,0.0031536800000000003
2,0.0666,0.0616,0.3627,0.2088,0.004102560000000001
0,0.0383,0.0316,0.3453,0.5133,0.0012102800000000002
1,0.0849,0.0483,0.6298,0.7113,0.004100670000000001
3,0.0783,0.0767,0.2125,0.4633,0.00600561
3,0.08,0.0717,0.26,0.1658,0.005736
3,0.0683,0.0917,0.3825,0.4958,0.0062631100000000006
3,0.0583,0.06,0.4608,0.72,0.003498
0,0.0317,0.0483,0.4992,0.3758,0.00153111
0,0.0467,0.0333,0.8167,0.57,0.0015551100000000002
5,0.0932,0.0483,0.6872,0.2604,0.004501560000000001
5,0.0532,0.1298,0.9251,0.0998,0.006905359999999999
5,0.0433,0.0815,0.8486,0.6414,0.00352895
1,0.045,0.0817,0.4558,0.1258,0.0036764999999999996
1,0.0283,0.0667,0.1408,0.0883,0.0018876099999999999
4,0.0266,0.025,0.9601,0.4201,0.000665
4,0.0233,0.0216,0.8469,0.3369,0.00050328
3,0.0782,0.1015,0.896,0.886,0.007937300000000001
0,0.0649,0.0582,0.3586,0.2255,0.00377718
0,0.0832,0.0516,0.0765,0.5233,0.00429312
4,0.0233,0.055,0.3367,0.7642,0.0012815
4,0.0367,0.025,0.1617,0.7442,0.0009175000000000001
1,0.0317,0.075,0.5242,0.6092,0.0023775
1,0.0333,0.0567,0.3833,0.275,0.0018881100000000001
1,0.0633,0.0267,0.465,0.09,0.0016901099999999999
1,0.035,0.0633,0.4192,0.9667,0.0022155
4,0.0433,0.0583,0.64,0.0958,0.0025243899999999996
2,0.05,0.0617,0.0267,0.1458,0.003085
5,0.0533,0.035,0.9717,0.3408,0.0018655000000000002
5,0.0817,0.0383,0.7925,0.6575,0.00312911
5,0.0948,0.0349,0.7662,0.2621,0.0033085199999999997
5,0.1032,0.0349,0.6506,0.2604,0.00360168
1,0.0316,0.0483,0.7895,0.1522,0.0015262800000000003
1,0.0682,0.0366,0.7213,0.2912,0.00249612
5,0.11,0.0333,0.8667,0.88,0.0036630000000000005
4,0.04,0.055,0.12,0.1292,0.0022
3,0.0517,0.0617,0.7858,0.8575,0.00318989
5,0.0333,0.0667,0.485,0.5183,0.00222111
5,0.0417,0.07,0.5925,0.89,0.002919
5,0.0567,0.0617,0.13,0.6558,0.00349839
3,0.0732,0.0882,0.7488,0.2637,0.00645624
5,0.0633,0.0383,0.5917,0.1992,0.00242439
5,0.065,0.0433,0.3475,0.9283,0.0028145
0,0.0617,0.0467,0.4508,0.38,0.0028813899999999997
0,0.045,0.045,0.4958,0.0242,0.002025
0,0.0517,0.0733,0.6658,0.8883,0.0037896100000000005
0,0.07,0.06,0.1067,0.1733,0.004200000000000001
2,0.05,0.055,0.2017,0.5758,0.0027500000000000003
2,0.0533,0.0567,0.3233,0.7483,0.00302211
3,0.0767,0.09,0.04,0.5067,0.006903
3,0.0917,0.1,0.6642,0.64,0.009170000000000001
3,0.1217,0.035,0.3558,0.9808,0.0042595
4,0.0283,0.025,0.5808,0.8425,0.0007075
2,0.075,0.0817,0.9258,0.4525,0.006127499999999999
3,0.07,0.0817,0.2517,0.0725,0.005719
3,0.0767,0.1017,0.4933,0.4775,0.00780039
3,0.07,0.1133,0.1033,0.4417,0.007931
5,0.0783,0.0367,0.7308,0.8033,0.00287361
1,0.0433,0.0383,0.6167,0.7425,0.00165839
0,0.0532,0.0316,0.2662,0.4534,0.0016811200000000001
0,0.0233,0.0483,0.1947,0.074,0.0011253900000000002
0,0.025,0.0399,0.6198,0.2496,0.0009975
5,0.03,0.1115,0.6123,0.5998,0.003345
5,0.1048,0.03,0.8111,0.1331,0.003144
4,0.0267,0.025,0.0367,0.5808,0.0006675000000000001
4,0.0233,0.0217,0.15,0.6642,0.0005056100000000001
4,0.0367,0.0383,0.4333,0.0692,0.00140561
2,0.0583,0.0633,0.7075,0.1233,0.0036903899999999996
3,0.0717,0.065,0.1358,0.7142,0.004660500000000001
3,0.075,0.0817,0.1692,0.8658,0.006127499999999999
4,0.0467,0.0767,0.22,0.1217,0.00358189
4,0.0617,0.0667,0.0642,0.3417,0.004115389999999999
0,0.0267,0.0617,0.1317,0.2442,0.00164739
0,0.0367,0.02,0.7817,0.7083,0.0007340000000000001
3,0.055,0.0567,0.2892,0.3667,0.0031185
4,0.0399,0.0532,0.619,0.8286,0.0021226799999999996
4,0.0433,0.0632,0.411,0.9551,0.0027365600000000003
3,0.0782,0.1015,0.2304,0.886,0.007937300000000001
3,0.0832,0.0998,0.7504,0.7571,0.00830336
0,0.0417,0.0533,0.0892,0.8167,0.00222261
0,0.0567,0.0383,0.3117,0.6708,0.00217161
1,0.0467,0.0467,0.4883,0.5367,0.00218089
1,0.0283,0.0367,0.3458,0.3633,0.0010386100000000001
2,0.0417,0.0433,0.5442,0.205,0.00180561
4,0.0283,0.0317,0.7525,0.1125,0.0008971099999999999
2,0.0383,0.0449,0.4567,0.9409,0.0017196700000000002
2,0.0399,0.0399,0.1481,0.8502,0.0015920099999999998
1,0.0399,0.0383,0.9767,0.7995,0.00152817
1,0.0383,0.0715,0.8278,0.4002,0.00273845
1,0.0316,0.0749,0.5067,0.8744,0.0023668400000000003
1,0.0283,0.0699,0.1173,0.8136,0.00197817
1,0.0333,0.0782,0.2512,0.292,0.0026040600000000005
2,0.0433,0.0467,0.55,0.065,0.0020221099999999997
2,0.0467,0.0517,0.1733,0.5408,0.00241439
2,0.0417,0.0433,0.4725,0.78,0.00180561
4,0.0467,0.04,0.4033,0.0767,0.0018679999999999999
4,0.0467,0.0517,0.975,0.1658,0.00241439
4,0.04,0.0633,0.6067,0.595,0.002532
4,0.0717,0.045,0.8442,0.7992,0.0032264999999999998
1,0.0667,0.0433,0.7467,0.225,0.0028881099999999997
1,0.0566,0.03,0.4193,0.8835,0.0016979999999999999
1,0.0549,0.0366,0.6348,0.8985,0.00200934
1,0.0483,0.03,0.1156,0.8336,0.001449
5,0.0267,0.0667,0.4367,0.9533,0.00178089
4,0.035,0.04,0.3292,0.8633,0.0014000000000000002
4,0.0333,0.035,0.5883,0.4842,0.0011655000000000003
5,0.0998,0.0399,0.2745,0.1248,0.00398202
5,0.0549,0.1314,0.2837,0.3918,0.007213859999999999
5,0.0715,0.0433,0.4551,0.426,0.0030959499999999997
5,0.0616,0.0832,0.5849,0.2446,0.0051251199999999995
3,0.055,0.0567,0.1058,0.375,0.0031185
5,0.0317,0.065,0.4942,0.1442,0.0020605
5,0.02,0.0433,0.5783,0.22,0.000866
1,0.0433,0.05,0.585,0.22,0.002165
1,0.055,0.0583,0.9175,0.4775,0.0032064999999999997
0,0.0283,0.0533,0.5625,0.675,0.0015083899999999999
0,0.0583,0.0267,0.5358,0.4067,0.00155661
0,0.07,0.0333,0.9433,0.2867,0.0023310000000000006
5,0.0283,0.0649,0.8028,0.7196,0.0018366699999999999
5,0.0366,0.1082,0.8502,0.0557,0.00396012
2,0.0317,0.04,0.7758,0.6567,0.001268
2,0.0317,0.045,0.6208,0.3075,0.0014264999999999998
2,0.0333,0.0417,0.2467,0.1275,0.0013886100000000002
0,0.0532,0.0416,0.7471,0.0291,0.00221312
0,0.0366,0.0699,0.2363,0.5175,0.00255834
2,0.0333,0.055,0.0183,0.4692,0.0018315000000000002
2,0.0617,0.06,0.4892,0.44,0.0037019999999999996
5,0.0367,0.04,0.3,0.3933,0.0014680000000000001
5,0.0583,0.02,0.6458,0.1117,0.001166
5,0.0283,0.06,0.9042,0.5917,0.0016979999999999999
4,0.0417,0.0383,0.0825,0.7125,0.0015971100000000001
1,0.0317,0.0833,0.4242,0.6367,0.00264061
0,0.0417,0.0417,0.7125,0.7342,0.00173889
0,0.04,0.0533,0.4533,0.48,0.002132
5,0.0817,0.0333,0.4625,0.89,0.00272061
5,0.0417,0.085,0.7942,0.5992,0.0035445000000000003
5,0.0483,0.1033,0.8708,0.4083,0.004989390000000001
0,0.035,0.0533,0.1442,0.3683,0.0018655000000000002
0,0.0467,0.0433,0.62,0.3333,0.0020221099999999997
0,0.045,0.0417,0.7158,0.5825,0.0018765
5,0.0367,0.0717,0.5233,0.7508,0.0026313900000000004
5,0.0283,0.0617,0.6192,0.1742,0.00174611
4,0.0366,0.03,0.9534,0.4309,0.001098
4,0.0316,0.0283,0.896,0.6997,0.00089428
4,0.0383,0.0349,0.8661,0.322,0.00133667
4,0.03,0.0416,0.1631,0.4634,0.001248
3,0.0832,0.0765,0.4742,0.599,0.0063647999999999995
2,0.06,0.0667,0.3533,0.3317,0.0040019999999999995
2,0.0583,0.065,0.7408,0.5975,0.0037895
2,0.0533,0.0517,0.5583,0.2108,0.0027556100000000004
0,0.0599,0.0516,0.9285,0.0424,0.00309084
0,0.0367,0.035,0.9583,0.4475,0.0012845000000000003
0,0.0383,0.0383,0.5925,0.4725,0.00146689
5,0.0783,0.0283,0.0975,0.5458,0.00221589
5,0.055,0.0217,0.0858,0.1075,0.0011935000000000001
1,0.0333,0.065,0.2033,0.2575,0.0021645
1,0.0383,0.045,0.5175,0.8525,0.0017235
1,0.0717,0.03,0.1642,0.3883,0.0021509999999999997
1,0.0333,0.0683,0.66,0.6042,0.0022743900000000003
1,0.0283,0.0583,0.7492,0.4008,0.0016498899999999998
1,0.04,0.0317,0.0217,0.6442,0.001268
0,0.0367,0.0467,0.1567,0.5283,0.00171389
1,0.05,0.035,0.8967,0.5758,0.0017500000000000003
1,0.0717,0.025,0.6208,0.7875,0.0017925
5,0.04,0.085,0.9633,0.2725,0.0034000000000000002
5,0.0283,0.1083,0.7975,0.6442,0.00306489
5,0.0333,0.055,0.7767,0.8958,0.0018315000000000002
2,0.0417,0.0383,0.4342,0.6275,0.0015971100000000001
2,0.0417,0.0367,0.6875,0.4583,0.0015303900000000002
2,0.035,0.04,0.8292,0.7317,0.0014000000000000002
2,0.04,0.035,0.1883,0.3892,0.0014000000000000002
1,0.0417,0.0533,0.2525,0.9467,0.00222261
1,0.0617,0.0317,0.3375,0.4142,0.00195589
3,0.0517,0.0467,0.7925,0.2067,0.00241439
